transaction_id,customer_id,transaction_amount,customer_transaction_count,customer_success_rate,payment_method,payment_method_success_rate,channel,preferred_channel,product_interest_score,checkout_progress,customer_email_available,customer_phone_available,scenario,payment_status,failure_reason,revenue_at_risk,recovery_attempts,promise_to_pay,recovered,money_recovered,force_recovery_failure
txn_001752,cust_0435,11832.79,20,0.6,UPI,0.898,invoice,whatsapp,0.831,0.333,1,1,payment_failure,failed,bank_decline,1,0,0,1,11832.79,0
txn_001753,cust_0702,38796.22,15,0.663,WALLET,0.912,subscription,email,0.863,0.922,1,1,mandate_failure,failed,mandate_failed,1,1,0,1,38796.22,0
txn_001754,cust_0579,15399.32,1,0.939,WALLET,0.871,web,sms,0.506,0.695,0,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001755,cust_0772,11856.94,16,0.97,UPI,0.785,subscription,whatsapp,0.609,0.811,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001756,cust_0009,39127.3,9,0.767,CARD,0.925,mobile,sms,0.032,0.586,1,1,mandate_failure,failed,mandate_failed,1,2,0,1,39127.3,0
txn_001757,cust_0246,33623.02,25,0.813,UPI,0.753,invoice,email,0.923,0.719,0,0,mandate_failure,failed,mandate_failed,1,2,0,1,33623.02,0
txn_001758,cust_0135,15265.6,6,0.878,NETBANKING,0.827,subscription,email,0.563,0.294,1,0,overdue_receivable,overdue,invoice_overdue,1,2,0,1,15265.6,0
txn_001759,cust_0584,41915.96,24,0.901,UPI,0.852,subscription,email,0.294,0.881,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001760,cust_0717,28751.62,25,0.698,UPI,0.775,payment_link,email,0.426,0.889,1,1,failed_subscription,failed,insufficient_funds,1,1,0,0,0.0,0
txn_001761,cust_0691,8112.17,10,0.81,UPI,0.843,subscription,email,0.729,0.377,1,1,checkout_dropoff,abandoned,customer_abandoned,1,1,0,0,0.0,0
txn_001762,cust_0408,21418.73,22,0.847,CARD,0.701,mobile,whatsapp,0.898,0.218,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001763,cust_0648,6702.96,6,0.918,UPI,0.869,invoice,sms,0.143,0.833,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001764,cust_0200,37101.46,9,0.571,WALLET,0.892,subscription,email,0.112,0.392,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001765,cust_0551,20182.58,25,0.737,CARD,0.975,payment_link,email,0.847,0.592,1,1,failed_subscription,failed,bank_decline,1,2,0,1,20182.58,0
txn_001766,cust_0208,34480.71,15,0.685,WALLET,0.95,web,sms,0.993,0.908,1,0,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001767,cust_0681,25241.6,12,0.852,NETBANKING,0.729,subscription,email,0.104,0.395,0,1,failed_subscription,failed,timeout,1,3,1,1,25241.6,0
txn_001768,cust_0240,36135.44,5,0.717,UPI,0.875,payment_link,sms,0.032,0.033,1,1,failed_subscription,failed,bank_decline,1,0,0,0,0.0,0
txn_001769,cust_0180,10766.96,24,0.76,UPI,0.779,payment_link,email,0.461,0.01,1,1,payment_failure,failed,insufficient_funds,1,2,0,0,0.0,0
txn_001770,cust_0468,12594.4,5,0.965,UPI,0.962,payment_link,sms,0.143,0.658,1,1,payment_failure,failed,timeout,1,1,0,1,12594.4,0
txn_001771,cust_0522,18312.54,26,0.827,WALLET,0.985,subscription,email,0.793,0.629,0,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001772,cust_0085,35188.84,7,0.797,NETBANKING,0.933,web,whatsapp,0.101,0.636,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001773,cust_0149,9636.17,21,0.888,WALLET,0.94,payment_link,email,0.658,0.299,1,0,overdue_receivable,overdue,invoice_overdue,1,0,0,1,9636.17,0
txn_001774,cust_0415,21394.62,3,0.827,CARD,0.855,web,email,0.526,0.367,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001775,cust_0296,47835.03,2,0.793,CARD,0.845,subscription,email,0.517,0.036,0,1,payment_failure,failed,insufficient_funds,1,0,0,1,47835.03,0
txn_001776,cust_0093,21671.97,10,0.873,WALLET,0.899,subscription,whatsapp,0.06,0.555,1,1,payment_failure,failed,authentication_failed,1,2,0,1,21671.97,0
txn_001777,cust_0521,36498.84,14,0.896,CARD,0.919,payment_link,sms,0.816,0.22,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001778,cust_0666,17789.72,21,0.828,NETBANKING,0.841,subscription,whatsapp,0.717,0.362,0,1,mandate_failure,failed,mandate_failed,1,2,0,1,17789.72,0
txn_001779,cust_0461,4532.93,2,0.652,UPI,0.88,subscription,whatsapp,0.894,0.192,0,1,checkout_dropoff,abandoned,customer_abandoned,1,1,0,1,4532.93,0
txn_001780,cust_0131,45620.18,13,0.905,WALLET,0.98,mobile,whatsapp,0.578,0.447,1,1,payment_failure,failed,timeout,1,1,0,1,45620.18,0
txn_001781,cust_0300,18651.22,28,0.881,NETBANKING,0.91,invoice,email,0.793,0.234,1,1,mandate_failure,failed,mandate_failed,1,3,0,1,18651.22,0
txn_001782,cust_0347,6626.36,20,0.607,WALLET,0.794,web,whatsapp,0.348,0.871,1,1,checkout_dropoff,abandoned,customer_abandoned,1,1,0,1,6626.36,0
txn_001783,cust_0301,42078.91,27,0.954,CARD,0.742,invoice,sms,0.023,0.825,1,1,overdue_receivable,overdue,invoice_overdue,1,3,0,1,42078.91,0
txn_001784,cust_0520,18565.58,20,0.95,UPI,0.729,web,whatsapp,0.221,0.766,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001785,cust_0638,19711.68,2,0.697,UPI,0.896,invoice,whatsapp,0.471,0.916,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001786,cust_0105,3050.65,1,0.826,CARD,0.723,subscription,sms,0.657,0.977,1,1,payment_failure,failed,bank_decline,1,1,1,1,3050.65,0
txn_001787,cust_0199,14853.98,29,0.902,NETBANKING,0.957,subscription,email,0.589,0.679,1,1,payment_failure,failed,insufficient_funds,1,2,0,1,14853.98,0
txn_001788,cust_0173,32387.21,28,0.885,UPI,0.897,subscription,sms,0.549,0.276,1,0,overdue_receivable,overdue,invoice_overdue,1,0,1,1,32387.21,0
txn_001789,cust_0479,42449.18,17,0.849,NETBANKING,0.814,invoice,sms,0.033,0.359,1,1,payment_failure,failed,timeout,1,0,0,1,42449.18,0
txn_001790,cust_0614,41176.0,28,0.782,CARD,0.82,invoice,email,0.727,0.184,1,1,payment_failure,failed,authentication_failed,1,3,0,1,41176.0,0
txn_001791,cust_0543,44859.76,20,0.826,WALLET,0.862,web,whatsapp,0.307,0.097,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001792,cust_0373,30776.14,24,0.828,UPI,0.925,subscription,whatsapp,0.624,0.559,1,1,checkout_dropoff,abandoned,customer_abandoned,1,0,0,1,30776.14,0
txn_001793,cust_0680,43393.2,19,0.748,CARD,0.861,payment_link,sms,0.235,0.444,1,1,payment_failure,failed,bank_decline,1,3,0,1,43393.2,0
txn_001794,cust_0342,17108.2,6,0.789,CARD,0.968,payment_link,whatsapp,0.201,0.081,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001795,cust_0147,48310.62,24,0.816,WALLET,0.921,mobile,email,0.363,0.822,1,1,overdue_receivable,overdue,invoice_overdue,1,3,0,1,48310.62,0
txn_001796,cust_0451,27166.9,6,0.887,UPI,0.871,mobile,whatsapp,0.961,0.333,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001797,cust_0109,9036.35,29,0.947,NETBANKING,0.766,mobile,email,0.625,0.04,1,1,payment_failure,failed,insufficient_funds,1,1,0,1,9036.35,0
txn_001798,cust_0315,33326.89,3,0.633,UPI,0.794,invoice,whatsapp,0.144,0.355,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001799,cust_0711,18830.42,23,0.692,CARD,0.829,payment_link,sms,0.736,0.962,1,1,checkout_dropoff,abandoned,customer_abandoned,1,3,0,1,18830.42,0
txn_001800,cust_0416,25582.07,9,0.707,NETBANKING,0.747,subscription,whatsapp,0.157,0.949,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001801,cust_0650,42005.97,16,0.85,CARD,0.714,payment_link,sms,0.399,0.027,1,1,checkout_dropoff,abandoned,customer_abandoned,1,3,0,0,0.0,0
txn_001802,cust_0446,13444.55,4,0.906,CARD,0.842,invoice,email,0.076,0.828,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001803,cust_0553,43763.61,3,0.768,NETBANKING,0.76,subscription,whatsapp,0.388,0.641,1,1,mandate_failure,failed,mandate_failed,1,3,0,0,0.0,0
txn_001804,cust_0447,14696.15,18,0.944,NETBANKING,0.853,web,email,0.019,0.497,1,1,overdue_receivable,overdue,invoice_overdue,1,2,1,1,14696.15,0
txn_001805,cust_0581,43861.78,27,0.808,CARD,0.783,web,email,0.54,0.885,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001806,cust_0696,33879.57,4,0.711,CARD,0.714,web,sms,0.518,0.796,1,1,failed_subscription,failed,timeout,1,0,0,1,33879.57,0
txn_001807,cust_0452,23824.77,12,0.806,CARD,0.795,invoice,email,0.092,0.21,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001808,cust_0329,23853.36,26,0.932,WALLET,0.739,mobile,sms,0.3,0.056,0,1,overdue_receivable,overdue,invoice_overdue,1,1,0,1,23853.36,0
txn_001809,cust_0767,19910.04,6,0.928,CARD,0.866,invoice,email,0.159,0.518,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001810,cust_0768,1936.92,8,0.952,CARD,0.883,payment_link,sms,0.373,0.908,1,1,payment_failure,failed,timeout,1,0,1,1,1936.92,0
txn_001811,cust_0379,21573.96,25,0.791,UPI,0.843,subscription,sms,0.788,0.495,1,1,overdue_receivable,overdue,invoice_overdue,1,0,1,1,21573.96,0
txn_001812,cust_0486,18045.61,22,0.864,CARD,0.753,subscription,whatsapp,0.61,0.817,1,0,checkout_dropoff,abandoned,customer_abandoned,1,3,1,1,18045.61,0
txn_001813,cust_0772,10705.68,16,0.903,CARD,0.858,invoice,sms,0.327,0.864,1,0,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001814,cust_0710,38008.54,26,0.786,NETBANKING,0.706,payment_link,sms,0.508,0.654,1,1,payment_failure,failed,insufficient_funds,1,3,0,0,0.0,0
txn_001815,cust_0090,19314.97,21,0.535,NETBANKING,0.828,subscription,sms,0.345,0.443,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001816,cust_0496,10517.41,4,0.924,NETBANKING,0.888,subscription,email,0.688,0.757,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001817,cust_0493,2396.69,6,0.851,UPI,0.978,payment_link,sms,0.11,0.068,0,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001818,cust_0793,45150.12,16,0.781,WALLET,0.903,invoice,sms,0.966,0.082,1,0,payment_failure,failed,mandate_failed,1,2,0,1,45150.12,0
txn_001819,cust_0106,20657.69,28,0.738,NETBANKING,0.832,mobile,whatsapp,0.428,0.073,1,1,checkout_dropoff,abandoned,customer_abandoned,1,3,0,1,20657.69,0
txn_001820,cust_0652,42022.87,1,0.818,CARD,0.906,payment_link,whatsapp,0.261,0.395,1,1,mandate_failure,failed,mandate_failed,1,0,0,0,0.0,0
txn_001821,cust_0096,8582.17,5,0.859,WALLET,0.789,payment_link,whatsapp,0.69,0.782,0,1,checkout_dropoff,abandoned,customer_abandoned,1,1,0,1,8582.17,0
txn_001822,cust_0621,23712.98,7,0.968,WALLET,0.826,web,email,0.553,0.783,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001823,cust_0388,23519.16,16,0.808,CARD,0.805,mobile,sms,0.684,0.113,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001824,cust_0366,36301.98,23,0.887,NETBANKING,0.843,mobile,whatsapp,0.819,0.839,1,1,checkout_dropoff,abandoned,customer_abandoned,1,2,0,1,36301.98,0
txn_001825,cust_0563,21049.92,1,0.961,UPI,0.868,payment_link,email,0.32,0.198,1,1,failed_subscription,failed,bank_decline,1,0,0,1,21049.92,0
txn_001826,cust_0453,44042.15,19,0.787,WALLET,0.883,web,email,0.793,0.014,1,1,payment_failure,failed,mandate_failed,1,2,0,0,0.0,0
txn_001827,cust_0252,17598.39,29,0.953,CARD,0.972,web,sms,0.813,0.666,1,1,payment_failure,failed,mandate_failed,1,2,1,1,17598.39,0
txn_001828,cust_0137,7542.33,8,0.904,WALLET,0.802,mobile,email,0.215,0.545,0,1,payment_failure,failed,timeout,1,0,0,0,0.0,0
txn_001829,cust_0436,18343.27,8,0.888,NETBANKING,0.961,subscription,sms,0.115,0.37,1,1,failed_subscription,failed,insufficient_funds,1,2,0,1,18343.27,0
txn_001830,cust_0550,38960.78,1,0.763,NETBANKING,0.984,subscription,whatsapp,0.361,0.109,1,1,checkout_dropoff,abandoned,customer_abandoned,1,0,0,1,38960.78,0
txn_001831,cust_0648,38174.54,20,0.815,WALLET,0.843,web,email,0.251,0.293,1,1,payment_failure,failed,timeout,1,2,0,1,38174.54,0
txn_001832,cust_0062,27107.6,18,0.866,WALLET,0.778,invoice,sms,0.549,0.36,1,0,payment_failure,failed,mandate_failed,1,3,0,0,0.0,0
txn_001833,cust_0778,42946.38,23,0.662,WALLET,0.941,invoice,whatsapp,0.401,0.639,0,1,payment_failure,failed,timeout,1,1,0,1,42946.38,0
txn_001834,cust_0090,32059.25,11,0.925,WALLET,0.842,subscription,email,0.946,0.389,1,0,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001835,cust_0222,13334.56,6,0.836,NETBANKING,0.939,payment_link,whatsapp,0.822,0.284,1,1,overdue_receivable,overdue,invoice_overdue,1,2,0,1,13334.56,0
txn_001836,cust_0157,40650.02,24,0.677,CARD,0.701,payment_link,sms,0.285,0.644,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001837,cust_0152,31095.02,16,0.916,CARD,0.944,mobile,sms,0.296,0.897,1,1,overdue_receivable,overdue,invoice_overdue,1,1,0,0,0.0,0
txn_001838,cust_0449,38037.86,19,0.905,WALLET,0.896,subscription,email,0.726,0.66,1,1,overdue_receivable,overdue,invoice_overdue,1,0,0,1,38037.86,0
txn_001839,cust_0262,6887.04,10,0.685,NETBANKING,0.988,mobile,email,0.342,0.344,1,1,overdue_receivable,overdue,invoice_overdue,1,3,0,1,6887.04,0
txn_001840,cust_0269,16026.47,14,0.836,NETBANKING,0.789,subscription,whatsapp,0.247,0.415,0,1,failed_subscription,failed,insufficient_funds,1,2,0,1,16026.47,0
txn_001841,cust_0001,3927.47,5,0.839,CARD,0.918,mobile,whatsapp,0.186,0.11,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001842,cust_0212,16196.57,12,0.385,CARD,0.736,payment_link,email,0.507,0.052,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001843,cust_0753,760.28,11,0.972,WALLET,0.914,subscription,sms,0.742,0.504,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001844,cust_0106,43840.34,21,0.823,UPI,0.811,mobile,sms,0.377,0.238,1,1,overdue_receivable,overdue,invoice_overdue,1,2,0,1,43840.34,0
txn_001845,cust_0516,45528.02,14,0.825,WALLET,0.969,invoice,sms,0.071,0.953,1,1,checkout_dropoff,abandoned,customer_abandoned,1,3,0,1,45528.02,0
txn_001846,cust_0034,49005.67,28,0.979,WALLET,0.748,mobile,whatsapp,0.737,0.773,1,1,overdue_receivable,overdue,invoice_overdue,1,0,0,0,0.0,0
txn_001847,cust_0411,38058.51,21,0.821,CARD,0.798,web,whatsapp,0.804,0.107,0,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001848,cust_0190,49278.82,24,0.845,NETBANKING,0.913,payment_link,email,1.0,0.406,1,1,payment_failure,failed,insufficient_funds,1,3,0,1,49278.82,0
txn_001849,cust_0679,29004.67,9,0.976,NETBANKING,0.781,mobile,whatsapp,0.599,0.902,1,1,payment_failure,failed,timeout,1,2,0,1,29004.67,0
txn_001850,cust_0430,23068.04,6,0.888,NETBANKING,0.958,web,sms,0.616,0.49,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001851,cust_0330,639.59,8,0.833,WALLET,0.976,payment_link,sms,0.926,0.661,1,0,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001852,cust_0067,46776.39,14,0.961,CARD,0.734,invoice,whatsapp,0.145,0.083,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001853,cust_0673,2713.02,6,0.838,UPI,0.703,invoice,sms,0.566,0.629,1,1,failed_subscription,failed,bank_decline,1,1,0,1,2713.02,0
txn_001854,cust_0275,41191.82,14,0.674,WALLET,0.947,invoice,whatsapp,0.292,0.461,1,1,mandate_failure,failed,mandate_failed,1,0,0,0,0.0,0
txn_001855,cust_0045,23072.76,5,0.804,UPI,0.816,invoice,sms,0.257,0.638,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001856,cust_0543,41038.88,3,0.692,UPI,0.975,mobile,sms,0.719,0.374,0,1,failed_subscription,failed,insufficient_funds,1,3,1,1,41038.88,0
txn_001857,cust_0644,17076.89,1,0.816,NETBANKING,0.982,mobile,whatsapp,0.632,0.986,0,0,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001858,cust_0032,16619.87,9,0.882,NETBANKING,0.94,web,whatsapp,0.758,0.678,1,1,mandate_failure,failed,mandate_failed,1,0,0,0,0.0,0
txn_001859,cust_0207,40028.89,23,0.538,NETBANKING,0.735,subscription,whatsapp,0.161,0.211,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001860,cust_0668,38026.7,2,0.858,UPI,0.796,invoice,email,0.804,0.924,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001861,cust_0341,28990.21,21,0.715,CARD,0.859,invoice,email,0.715,0.965,1,1,checkout_dropoff,abandoned,customer_abandoned,1,3,0,1,28990.21,0
txn_001862,cust_0005,25250.51,20,0.831,NETBANKING,0.875,payment_link,email,0.648,0.772,1,1,payment_failure,failed,authentication_failed,1,1,0,1,25250.51,0
txn_001863,cust_0079,47616.88,24,0.566,WALLET,0.873,invoice,sms,0.668,0.89,1,1,overdue_receivable,overdue,invoice_overdue,1,1,0,1,47616.88,0
txn_001864,cust_0054,42410.81,21,0.851,UPI,0.941,subscription,email,0.854,0.788,1,1,overdue_receivable,overdue,invoice_overdue,1,0,1,1,42410.81,0
txn_001865,cust_0616,33725.53,25,0.858,WALLET,0.716,mobile,email,0.233,0.19,1,1,checkout_dropoff,abandoned,customer_abandoned,1,1,1,1,33725.53,0
txn_001866,cust_0167,2197.96,19,0.939,CARD,0.863,web,sms,0.852,0.242,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001867,cust_0571,32384.38,17,0.841,UPI,0.756,invoice,sms,0.632,0.888,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001868,cust_0242,24483.1,24,0.802,UPI,0.883,invoice,whatsapp,0.452,0.06,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001869,cust_0273,1287.86,24,0.845,NETBANKING,0.707,invoice,sms,0.216,0.327,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001870,cust_0330,26589.64,11,0.62,UPI,0.723,subscription,whatsapp,0.255,0.061,0,1,mandate_failure,failed,mandate_failed,1,3,1,1,26589.64,0
txn_001871,cust_0277,19456.13,3,0.905,WALLET,0.864,payment_link,sms,0.231,0.063,1,1,mandate_failure,failed,mandate_failed,1,0,1,1,19456.13,0
txn_001872,cust_0143,5470.35,1,0.544,NETBANKING,0.847,payment_link,sms,0.24,0.385,1,0,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001873,cust_0703,15570.89,4,0.596,UPI,0.829,mobile,sms,0.819,0.248,1,1,failed_subscription,failed,bank_decline,1,0,0,0,0.0,0
txn_001874,cust_0300,39451.32,16,0.864,CARD,0.751,mobile,whatsapp,0.22,0.315,1,1,mandate_failure,failed,mandate_failed,1,3,0,1,39451.32,0
txn_001875,cust_0072,12854.39,3,0.827,CARD,0.982,invoice,email,0.044,0.993,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001876,cust_0405,32186.45,11,0.869,CARD,0.795,web,email,0.252,0.443,1,1,overdue_receivable,overdue,invoice_overdue,1,2,0,1,32186.45,0
txn_001877,cust_0448,33010.38,20,0.942,CARD,0.854,invoice,whatsapp,0.687,0.224,1,1,payment_failure,failed,authentication_failed,1,3,1,1,33010.38,0
txn_001878,cust_0448,37287.08,5,0.841,UPI,0.92,mobile,sms,0.687,0.52,1,1,payment_failure,failed,bank_decline,1,3,0,1,37287.08,0
txn_001879,cust_0692,41226.06,17,0.808,NETBANKING,0.804,mobile,whatsapp,0.292,0.219,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001880,cust_0033,41092.11,5,0.727,CARD,0.825,mobile,email,0.636,0.547,1,0,overdue_receivable,overdue,invoice_overdue,1,0,0,1,41092.11,0
txn_001881,cust_0202,40261.18,13,0.678,UPI,0.715,web,whatsapp,0.133,0.642,1,1,payment_failure,failed,timeout,1,0,0,0,0.0,0
txn_001882,cust_0124,16630.69,9,0.875,UPI,0.988,invoice,sms,0.348,0.896,1,1,failed_subscription,failed,timeout,1,2,0,1,16630.69,0
txn_001883,cust_0220,18436.1,8,0.656,CARD,0.86,mobile,whatsapp,0.157,0.065,1,1,checkout_dropoff,abandoned,customer_abandoned,1,1,0,1,18436.1,0
txn_001884,cust_0054,21987.03,21,0.932,UPI,0.84,subscription,email,0.666,0.579,0,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001885,cust_0273,33902.06,7,0.928,WALLET,0.837,mobile,email,0.56,0.713,1,1,mandate_failure,failed,mandate_failed,1,2,0,1,33902.06,0
txn_001886,cust_0385,12605.13,6,0.894,CARD,0.783,subscription,sms,0.352,0.303,0,1,failed_subscription,failed,bank_decline,1,2,0,1,12605.13,0
txn_001887,cust_0306,44546.71,17,0.737,WALLET,0.886,subscription,sms,0.119,0.23,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001888,cust_0293,10136.23,16,0.883,UPI,0.845,subscription,email,0.963,0.02,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001889,cust_0055,48174.63,7,0.752,WALLET,0.888,subscription,sms,0.342,0.285,1,1,failed_subscription,failed,bank_decline,1,2,0,0,0.0,0
txn_001890,cust_0200,26060.31,26,0.957,CARD,0.828,subscription,email,0.201,0.593,1,1,payment_failure,failed,authentication_failed,1,1,0,0,0.0,0
txn_001891,cust_0396,30050.65,18,0.724,CARD,0.802,web,whatsapp,0.366,0.745,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001892,cust_0792,24867.7,12,0.604,UPI,0.777,payment_link,whatsapp,0.818,0.811,1,1,failed_subscription,failed,timeout,1,2,0,1,24867.7,0
txn_001893,cust_0194,8125.35,1,0.904,WALLET,0.923,payment_link,whatsapp,0.505,0.458,0,1,failed_subscription,failed,timeout,1,1,1,1,8125.35,0
txn_001894,cust_0401,35067.65,9,0.988,CARD,0.795,subscription,whatsapp,0.874,0.444,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001895,cust_0654,19786.9,6,0.762,CARD,0.715,web,email,0.851,0.076,1,1,failed_subscription,failed,bank_decline,1,1,0,1,19786.9,0
txn_001896,cust_0156,7133.1,28,0.934,NETBANKING,0.942,web,email,0.681,0.912,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001897,cust_0700,49006.14,12,0.933,WALLET,0.79,payment_link,whatsapp,0.936,0.638,1,1,checkout_dropoff,abandoned,customer_abandoned,1,0,0,1,49006.14,0
txn_001898,cust_0452,9897.9,7,0.819,UPI,0.916,mobile,sms,0.273,0.939,0,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001899,cust_0226,39348.73,9,0.675,UPI,0.949,mobile,email,0.213,0.673,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001900,cust_0771,1355.97,19,0.896,CARD,0.771,mobile,email,0.662,0.095,0,1,failed_subscription,failed,timeout,1,2,0,0,0.0,0
txn_001901,cust_0366,12238.31,19,0.932,CARD,0.701,web,email,0.999,0.761,1,0,overdue_receivable,overdue,invoice_overdue,1,1,0,1,12238.31,0
txn_001902,cust_0135,10328.6,8,0.829,NETBANKING,0.816,web,sms,0.636,0.93,0,1,payment_failure,failed,timeout,1,3,1,1,10328.6,0
txn_001903,cust_0352,44170.77,16,0.82,CARD,0.857,invoice,sms,0.142,0.708,1,1,payment_failure,failed,timeout,1,3,0,1,44170.77,0
txn_001904,cust_0681,38128.33,5,0.827,WALLET,0.975,mobile,whatsapp,0.554,0.343,0,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001905,cust_0747,35614.12,5,0.989,WALLET,0.799,subscription,sms,0.629,0.012,1,1,failed_subscription,failed,insufficient_funds,1,3,1,1,35614.12,0
txn_001906,cust_0361,9916.63,12,0.891,NETBANKING,0.873,mobile,sms,0.314,0.989,0,1,payment_failure,failed,timeout,1,2,0,0,0.0,0
txn_001907,cust_0220,36284.98,27,0.635,NETBANKING,0.775,subscription,email,0.486,0.132,0,1,checkout_dropoff,abandoned,customer_abandoned,1,2,0,1,36284.98,0
txn_001908,cust_0327,17865.11,25,0.514,NETBANKING,0.712,subscription,sms,0.258,0.351,0,1,mandate_failure,failed,mandate_failed,1,1,0,0,0.0,0
txn_001909,cust_0198,17293.4,13,0.418,WALLET,0.7,web,whatsapp,0.27,0.218,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001910,cust_0328,34094.69,12,0.939,UPI,0.921,invoice,email,0.412,0.476,1,0,payment_failure,failed,bank_decline,1,0,0,0,0.0,0
txn_001911,cust_0751,7627.61,28,0.915,WALLET,0.912,subscription,email,0.101,0.894,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001912,cust_0338,42507.67,3,0.916,WALLET,0.776,web,email,0.287,0.162,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001913,cust_0320,2650.09,9,0.85,UPI,0.737,invoice,email,0.041,0.68,1,1,failed_subscription,failed,timeout,1,1,1,1,2650.09,0
txn_001914,cust_0680,43762.64,26,0.902,CARD,0.888,web,sms,0.673,0.829,1,0,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001915,cust_0710,33960.91,22,0.901,CARD,0.776,mobile,whatsapp,0.449,0.152,0,1,failed_subscription,failed,timeout,1,1,1,1,33960.91,0
txn_001916,cust_0197,45605.27,27,0.833,CARD,0.827,subscription,email,0.319,0.412,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001917,cust_0147,12535.75,20,0.81,CARD,0.936,invoice,whatsapp,0.076,0.621,1,1,failed_subscription,failed,timeout,1,1,0,1,12535.75,0
